,sentence,Word,Tag,POS
8492,sentence : 432,know,O,VBP
8494,sentence : 432,when,O,WRB
8495,sentence : 432,is,O,VBZ
8496,sentence : 432,the,O,DT
8497,sentence : 432,new,O,JJ
8498,sentence : 432,album,O,NN
8499,sentence : 432,??,O,NN
8500,sentence : 432,i,O,NN
8501,sentence : 432,willget,O,VBP
8502,sentence : 433,@Kieran_Doyle,O,JJ
8503,sentence : 433,ew,O,NN
8504,sentence : 433,suga,O,NN
8505,sentence : 433,on,O,IN
8506,sentence : 433,tea,O,NN
8508,sentence : 433,wen,O,NN
8509,sentence : 433,i,O,NN
8510,sentence : 433,was,O,VBD
8511,sentence : 433,yungr,O,JJ
8512,sentence : 433,nd,O,IN
8513,sentence : 433,we,O,PRP
8514,sentence : 433,adta,O,VBP
8515,sentence : 433,giv,O,NNS
8516,sentence : 433,stuf,O,VBD
8517,sentence : 433,up,O,RP
8518,sentence : 433,4,O,CD
8519,sentence : 433,lent,O,NN
8520,sentence : 433,i,O,NN
8521,sentence : 433,gav,O,VBP
8522,sentence : 433,up,O,RP
8523,sentence : 433,suga,O,NN
8524,sentence : 433,on,O,IN
8525,sentence : 433,ma,O,NN
8526,sentence : 433,tea,O,NN
8528,sentence : 433,afta,O,RB
8529,sentence : 433,da,O,VBZ
8530,sentence : 433,month,O,NN
8531,sentence : 433,i,O,NN
8532,sentence : 433,didnt,O,VBP
8533,sentence : 433,lyk,O,NN
8534,sentence : 433,it,O,PRP
8535,sentence : 433,nymor,O,VBZ
8536,sentence : 433,lol,O,JJ
8537,sentence : 434,RT,O,NNP
8538,sentence : 434,@WScottsdale,O,NN
8540,sentence : 434,What,O,WP
8541,sentence : 434,'s,O,VBZ
8542,sentence : 434,happening,O,VBG
8543,sentence : 434,at,O,IN
8544,sentence : 434,@WScottsdale,O,NNP
8545,sentence : 434,the,O,DT
8546,sentence : 434,rest,O,NN
8547,sentence : 434,of,O,IN
8548,sentence : 434,the,O,DT
8549,sentence : 434,month,O,NN
8550,sentence : 434,?,O,.
8551,sentence : 434,Check,O,VB
8552,sentence : 434,out,O,IN
8553,sentence : 434,our,O,PRP$
8554,sentence : 434,September,O,NNP
8555,sentence : 434,Happenings,O,NNP
8557,sentence : 434,http://bit.ly/WHapps,O,NN
8558,sentence : 435,RT,O,NNP
8559,sentence : 435,@dropolo,O,NNP
8560,sentence : 435,Headed,O,VBD
8561,sentence : 435,to,O,TO
8562,sentence : 435,da,O,VB
8563,sentence : 435,gump,O,NN
8564,sentence : 435,today,O,NN
8565,sentence : 435,alabama,B,IN
8566,sentence : 435,here,O,RB
8567,sentence : 435,I,O,PRP
8568,sentence : 435,come,O,VBP
8569,sentence : 435,&lt;,O,JJ
8570,sentence : 435,&lt;,O,NNP
8571,sentence : 435,come,O,NN
8572,sentence : 435,to,O,TO
8573,sentence : 435,shut,O,VB
8574,sentence : 435,it,O,PRP
8575,sentence : 435,down,O,RP
8576,sentence : 435,broski,O,JJ
8578,sentence : 435,fuck,O,NN
8579,sentence : 435,wit,O,NN
8580,sentence : 435,me..Parlae,O,NN
8581,sentence : 435,'s,O,POS
8582,sentence : 435,in,O,IN
8583,sentence : 435,house,O,NN
8584,sentence : 435,producer,O,NN
8585,sentence : 436,No,O,NNP
8586,sentence : 436,loss,O,NN
8587,sentence : 436,is,O,VBZ
8588,sentence : 436,greater,O,JJR
8589,sentence : 436,than,O,IN
8590,sentence : 436,the,O,DT
8591,sentence : 436,loss,O,NN
8592,sentence : 436,of,O,IN
8593,sentence : 436,a,O,DT
8594,sentence : 436,thought,O,JJ
8595,sentence : 436,process,O,NN
8596,sentence : 436,before,O,IN
8597,sentence : 436,you,O,PRP
8598,sentence : 436,'ve,O,VBP
8599,sentence : 436,had,O,VBD
8600,sentence : 436,the,O,DT
8601,sentence : 436,time,O,NN
8602,sentence : 436,to,O,TO
8603,sentence : 436,write,O,VB
8604,sentence : 436,it,O,PRP
8605,sentence : 436,down,O,RP
8607,sentence : 437,Costa,O,JJ
8608,sentence : 437,Rican,O,JJ
8609,sentence : 437,group,O,NN
8610,sentence : 437,CocoFunka,B,NNP
8611,sentence : 437,power,O,NN
8612,sentence : 437,this,O,DT
8613,sentence : 437,week,O,NN
8614,sentence : 437,'s,O,POS
8615,sentence : 437,Indiesent,B,NNP
8616,sentence : 437,Exposure,I,NNP
8617,sentence : 437,http://ht.ly/2G4nS,O,NN
8618,sentence : 437,by,O,IN
8619,sentence : 437,@fuseboxradio,O,NN
8620,sentence : 437,on,O,IN
8621,sentence : 437,@planetill,O,NNP
8622,sentence : 438,WEDNESDAY,O,NNP
8623,sentence : 438,NITES,O,NNP
8624,sentence : 438,WE,O,NNP
8625,sentence : 438,CRANK,O,NNP
8626,sentence : 438,IT,O,NNP
8627,sentence : 438,UP,O,NNP
8628,sentence : 438,AT,O,NNP
8629,sentence : 438,VISIONS,B,NNP
8630,sentence : 438,LOUNGE,I,NNP
8632,sentence : 438,18+,O,CD
8633,sentence : 438,NO,O,NNP
8634,sentence : 438,COLLEGE,O,NNP
8635,sentence : 438,ID,O,NNP
8636,sentence : 438,NEEDED,O,NNP
8638,sentence : 438,LADIES,O,NNP
8639,sentence : 438,FREE,O,NNP
8640,sentence : 438,B4,O,NNP
8641,sentence : 438,11PM,O,CD
8643,sentence : 438,VISIONS,B,NNP
8644,sentence : 438,LOUNGE,I,NNP
8645,sentence : 438,(,O,(
8646,sentence : 438,247,O,CD
8647,sentence : 438,1ST,O,CD
8648,sentence : 438,AVE,O,NNP
8649,sentence : 438,HKY,O,NNP
8650,sentence : 438,),O,)
8651,sentence : 439,So,O,NNP
8652,sentence : 439,I'm,O,NNP
8653,sentence : 439,off,O,IN
8654,sentence : 439,to,O,TO
8655,sentence : 439,the,O,DT
8656,sentence : 439,Mumpreneur,B,NNP
8657,sentence : 439,Awards,I,NNP
8658,sentence : 439,tomorrow,O,NN
8659,sentence : 439,and,O,CC
8660,sentence : 439,leaving,O,VBG
8661,sentence : 439,daughter,O,NN
8662,sentence : 439,@itsonlymestupid,O,NN
8663,sentence : 439,to,O,TO
8664,sentence : 439,talk,O,VB
8665,sentence : 439,to,O,TO
8666,sentence : 439,press,O,VB
8667,sentence : 439,&amp;,O,JJ
8668,sentence : 439,buyers,O,NNS
8669,sentence : 439,on,O,IN
8670,sentence : 439,our,O,PRP$
8671,sentence : 439,stand,O,NN
8672,sentence : 439,@LondonFashionWk,O,NN
8673,sentence : 440,does,O,VBZ
8674,sentence : 440,any,O,DT
8675,sentence : 440,one,O,CD
8676,sentence : 440,kno,O,NN
8677,sentence : 440,the,O,DT
8678,sentence : 440,right,O,JJ
8679,sentence : 440,address,O,NN
8680,sentence : 440,to,O,TO
8681,sentence : 440,the,O,DT
8682,sentence : 440,walmart,B,NN
8683,sentence : 440,that,O,IN
8684,sentence : 440,@Treysongz,O,NN
8685,sentence : 440,is,O,VBZ
8686,sentence : 440,suppose,O,JJ
8687,sentence : 440,to,O,TO
8688,sentence : 440,be,O,VB
8689,sentence : 440,at,O,IN
8690,sentence : 440,tomorrow,O,NN
8691,sentence : 440,in,O,IN
8692,sentence : 440,maryland,B,NN
8693,sentence : 440,??,O,NNP
8694,sentence : 441,RT,O,NNP
8695,sentence : 441,@_RANGO_,O,NN
8697,sentence : 441,Hey,O,NNP
8698,sentence : 441,y'all,O,VBP
8700,sentence : 441,East,B,NNP
8701,sentence : 441,Nu,I,NNP
8703,sentence : 441,round,O,VBD
8704,sentence : 441,Two,O,CD
8705,sentence : 441,tonight,O,NN
8707,sentence : 441,See,O,VB
8708,sentence : 441,y'all,O,JJ
8709,sentence : 441,early,O,JJ
8711,sentence : 441,(shit,O,JJ
8713,sentence : 441,I,O,PRP
8714,sentence : 441,should've,O,VBP
8715,sentence : 441,stayed,O,VBN
8716,sentence : 441,lol,O,VBP
8717,sentence : 442,Ball,O,NNP
8718,sentence : 442,Gowns,O,NNP
8720,sentence : 442,Becoming,O,VBG
8721,sentence : 442,the,O,DT
8722,sentence : 442,Belle,O,NNP
8723,sentence : 442,of,O,IN
8724,sentence : 442,the,O,DT
8725,sentence : 442,Ball,O,NNP
8727,sentence : 442,It,O,PRP
8728,sentence : 442,'s,O,VBZ
8729,sentence : 442,easy,O,JJ
8730,sentence : 442,to,O,TO
8731,sentence : 442,shine,O,VB
8732,sentence : 442,like,O,IN
8733,sentence : 442,a,O,DT
8734,sentence : 442,star,O,NN
8735,sentence : 442,when,O,WRB
8736,sentence : 442,you,O,PRP
8737,sentence : 442,know,O,VBP
8738,sentence : 442,some,O,DT
8739,sentence : 442,basic,O,JJ
8740,sentence : 442,tricks,O,NNS
8742,sentence : 442,http://bit.ly/d4s9RR,O,NN
8743,sentence : 443,Toy,B,NNP
8744,sentence : 443,story,I,NN
8745,sentence : 443,3,I,CD
8746,sentence : 443,tonight,O,NN
8747,sentence : 443,on,O,IN
8748,sentence : 443,the,O,DT
8749,sentence : 443,lawn,O,NN
8751,sentence : 444,watching,O,VBG
8752,sentence : 444,camp,B,NN
8753,sentence : 444,rock,I,NN
8754,sentence : 444,2,I,CD
8755,sentence : 444,again,O,RB
8757,sentence : 444,all,O,PDT
8758,sentence : 444,the,O,DT
8759,sentence : 444,way,O,NN
8760,sentence : 444,through,O,IN
8761,sentence : 444,this,O,DT
8762,sentence : 444,time,O,NN
8763,sentence : 444,:P,O,NNP
8765,sentence : 445,@justinbieber,O,NNP
8766,sentence : 445,concert,O,JJ
8767,sentence : 445,tonight,O,NN
8769,sentence : 445,&lt;,O,$
8770,sentence : 445,3,O,CD
8771,sentence : 445,so,O,RB
8772,sentence : 445,pumped,O,JJ
8774,sentence : 445,:D,O,NN
8775,sentence : 445,going,O,VBG
8776,sentence : 445,to,O,TO
8777,sentence : 445,leave,O,VB
8778,sentence : 445,the,O,DT
8779,sentence : 445,concert,O,NN
8780,sentence : 445,being,O,VBG
8781,sentence : 445,his,O,PRP$
8782,sentence : 445,favorite,O,JJ
8783,sentence : 445,girl,O,NN
8785,sentence : 445,And,O,CC
8786,sentence : 445,I,O,PRP
8787,sentence : 445,will,O,MD
8788,sentence : 445,be,O,VB
8789,sentence : 445,one,O,CD
8790,sentence : 445,less,O,JJR
8791,sentence : 445,lonely,O,JJ
8792,sentence : 445,girl,O,NN
8794,sentence : 445,&lt;,O,$
8795,sentence : 445,3,O,CD
8796,sentence : 446,RT,O,NNP
8797,sentence : 446,@WALuvsKatStacks,O,NNS
8799,sentence : 446,Ah,O,NNP
8801,sentence : 446,i,O,NN
8802,sentence : 446,asked,O,VBD
8803,sentence : 446,for,O,IN
8804,sentence : 446,a,O,DT
8805,sentence : 446,follow,O,JJ
8806,sentence : 446,back,O,RB
8808,sentence : 446,when,O,WRB
8809,sentence : 446,i,O,NN
8810,sentence : 446,already,O,RB
8811,sentence : 446,hadd,O,VB
8812,sentence : 446,one,O,CD
8813,sentence : 446,so,O,IN
8814,sentence : 446,they,O,PRP
8815,sentence : 446,call,O,VBP
8816,sentence : 446,me,O,PRP
8817,sentence : 446,thirsty,O,JJ
8818,sentence : 446,lmao,O,NN
8819,sentence : 446,?,O,.
8820,sentence : 446,Fck,O,NNP
8821,sentence : 446,you,O,PRP
8822,sentence : 446,#teamkatstacksbitch,O,VBP
8824,sentence : 447,RT,O,NNP
8825,sentence : 447,@josielovesmcr,O,NN
8827,sentence : 447,Danger,B,NNP
8828,sentence : 447,Days,I,VBZ
8830,sentence : 447,TRUE,I,JJ
8831,sentence : 447,Lives,I,NNS
8832,sentence : 447,of,I,IN
8833,sentence : 447,The,I,DT
8834,sentence : 447,Fabulous,I,NNP
8835,sentence : 447,Killjoys,I,NNP
8836,sentence : 447,#mychemicalromance,O,NNP
8837,sentence : 448,CAFE,B,NNP
8838,sentence : 448,NINE,I,NNP
8839,sentence : 448,TONIGHT,O,NNP
8840,sentence : 448,AT,O,NNP
8841,sentence : 448,11,O,CD
8843,sentence : 449,@emmarose99,O,NNP
8844,sentence : 449,hows,O,VBZ
8845,sentence : 449,ur,O,JJ
8846,sentence : 449,day,O,NN
8847,sentence : 449,?,O,.
8848,sentence : 450,not,O,RB
8849,sentence : 450,sure,O,JJ
8850,sentence : 450,how,O,WRB
8851,sentence : 450,i,O,JJ
8852,sentence : 450,feel,O,VBP
8853,sentence : 450,about,O,IN
8854,sentence : 450,the,O,DT
8855,sentence : 450,rain,O,NN
8856,sentence : 450,right,O,RB
8857,sentence : 450,now,O,RB
8859,sentence : 450,but,O,CC
8860,sentence : 450,what,O,WP
8861,sentence : 450,a,O,DT
8862,sentence : 450,wonderful,O,JJ
8863,sentence : 450,day,O,NN
8864,sentence : 450,it,O,PRP
8865,sentence : 450,has,O,VBZ
8866,sentence : 450,been,O,VBN
8868,sentence : 450,can't,O,JJ
8869,sentence : 450,wait,O,NN
8870,sentence : 450,for,O,IN
8871,sentence : 450,later,O,RB
8872,sentence : 450,tonight,O,JJ
8874,sentence : 451,I,O,PRP
8875,sentence : 451,pray,O,VBP
8876,sentence : 451,an,O,DT
8877,sentence : 451,give,O,JJ
8878,sentence : 451,God,B,NNP
8879,sentence : 451,glory,O,NN
8880,sentence : 451,even,O,RB
8881,sentence : 451,when,O,WRB
8882,sentence : 451,im,O,NN
8883,sentence : 451,in,O,IN
8884,sentence : 451,pain,O,NN
8886,sentence : 451,hurting,O,NN
8888,sentence : 451,or,O,CC
8889,sentence : 451,crying,O,VBG
8891,sentence : 451,24/7,O,CD
8892,sentence : 451,God,B,NNP
8893,sentence : 451,is,O,VBZ
8894,sentence : 451,great,O,JJ
8896,sentence : 452,RT,O,NNP
8897,sentence : 452,@ItsTheTeenLife,O,NN
8900,sentence : 452,HAHA,O,NNP
8902,sentence : 452,remember,O,VB
8903,sentence : 452,when,O,WRB
8904,sentence : 452,you,O,PRP
8905,sentence : 452,guys,O,VBP
8908,sentence : 452,Shut,O,NNP
8909,sentence : 452,up,O,RP
8911,sentence : 452,NEVER,O,NNP
8912,sentence : 452,EVER,O,NNP
8913,sentence : 452,bring,O,VBP
8914,sentence : 452,that,O,IN
8915,sentence : 452,up,O,RP
8917,sentence : 452,#ItsTheTeenLife,O,NNP
8918,sentence : 453,check,O,NN
8919,sentence : 453,out,O,RP
8920,sentence : 453,@140hours,O,JJ
8921,sentence : 453,auction,O,NN
8922,sentence : 453,starts,O,VBZ
8923,sentence : 453,tonight,O,NN
8925,sentence : 453,Dreaming,O,VBG
8926,sentence : 453,Storm,O,NNP
8927,sentence : 453,http://bit.ly/5Bq0Qm,O,NN
8928,sentence : 454,will,O,MD
8929,sentence : 454,go,O,VB
8930,sentence : 454,at,O,IN
8931,sentence : 454,my,O,PRP$
8932,sentence : 454,B-day,O,NNP
8933,sentence : 454,party,O,NN
8935,sentence : 454,Fucking,O,VBG
8936,sentence : 454,can't,O,NN
8937,sentence : 454,believe,O,VBP
8938,sentence : 454,it,O,PRP
8940,sentence : 455,Tonight,O,NNP
8942,sentence : 455,dinner,O,NN
8943,sentence : 455,with,O,IN
8944,sentence : 455,friends,O,NNS
8945,sentence : 455,&lt;,O,VBP
8946,sentence : 455,3,O,CD
8947,sentence : 456,RT,O,NNP
8948,sentence : 456,@DubOnDaBeatz,O,NN
8950,sentence : 456,People,O,NNS
8951,sentence : 456,who,O,WP
8952,sentence : 456,gossip,O,VBP
8953,sentence : 456,remind,O,VB
8954,sentence : 456,me,O,PRP
8955,sentence : 456,of,O,IN
8956,sentence : 456,reporters,O,NNS
8957,sentence : 456,#nshit,O,VBP
8958,sentence : 456,always,O,RB
8959,sentence : 456,got,O,VBD
8960,sentence : 456,da,O,JJ
8961,sentence : 456,latest,O,JJS
8962,sentence : 456,info,O,NN
8963,sentence : 456,on,O,IN
8964,sentence : 456,somebody,O,NN
8966,sentence : 456,Time,O,NN
8967,sentence : 456,for,O,IN
8968,sentence : 456,you,O,PRP
8969,sentence : 456,loose,O,VBP
8970,sentence : 456,lips,O,NNS
8971,sentence : 456,to,O,TO
8972,sentence : 456,chan,O,VB
8974,sentence : 457,Salem,B,NNP
8975,sentence : 457,Daily,O,NNP
8976,sentence : 457,Dish//,O,NNP
8977,sentence : 457,Chef,O,NNP
8978,sentence : 457,'s,O,POS
8979,sentence : 457,Choice,O,NNP
8980,sentence : 457,Menu,O,NNP
8981,sentence : 457,at,O,IN
8982,sentence : 457,Spoons,B,NNP
8983,sentence : 457,NW,I,NNP
8984,sentence : 457,Bistro,I,NNP
8985,sentence : 457,for,O,IN
8986,sentence : 457,tonight,O,NN
8988,sentence : 457,Caramalized,O,NNP
8989,sentence : 457,Onion,O,NNP
8990,sentence : 457,Tarthousemade,O,NNP
8991,sentence : 457,tart,O,NN
8992,sentence : 457,wit,O,NN
8994,sentence : 457,http://bit.ly/98QmI9,O,NN
8995,sentence : 458,@dj279,O,NNS
8996,sentence : 458,do,O,VBP
8997,sentence : 458,you,O,PRP
8998,sentence : 458,have,O,VB
8999,sentence : 458,any,O,DT
9000,sentence : 458,new,O,JJ
9001,sentence : 458,kasha,O,NN
9002,sentence : 458,this,O,DT
9003,sentence : 458,week,O,NN
9004,sentence : 458,?,O,.
9005,sentence : 459,@rachelshaps,O,SYM
9007,sentence : 459,dang,O,NN
9009,sentence : 459,I,O,PRP
9010,sentence : 459,didn't,O,VBP
9011,sentence : 459,know,O,VB
9012,sentence : 459,you,O,PRP
9013,sentence : 459,were,O,VBD
9014,sentence : 459,giving,O,VBG
9015,sentence : 459,shoutouts,O,NNS
9017,sentence : 459,Haha,O,NNP
9018,sentence : 459,oh,O,RB
9019,sentence : 459,well,O,RB
9021,sentence : 459,They're,O,NNP
9022,sentence : 459,is,O,VBZ
9023,sentence : 459,always,O,RB
9024,sentence : 459,next,O,JJ
9025,sentence : 459,friday,O,JJ
9026,sentence : 459,:),O,NNP
9027,sentence : 460,ok,O,NN
9029,sentence : 460,starting,O,VBG
9030,sentence : 460,BIG,O,NNP
9031,sentence : 460,crash,O,NN
9032,sentence : 460,diet,O,NN
9033,sentence : 460,this,O,DT
9034,sentence : 460,week,O,NN
9036,sentence : 460,just,O,RB
9037,sentence : 460,getting,O,VBG
9038,sentence : 460,an,O,DT
9039,sentence : 460,exercise,O,NN
9040,sentence : 460,bike,O,NN
9041,sentence : 460,now,O,RB
9042,sentence : 460,&amp;,O,VBP
9043,sentence : 460,I,O,PRP
9044,sentence : 460,will,O,MD
9045,sentence : 460,be,O,VB
9046,sentence : 460,at,O,IN
9047,sentence : 460,least,O,JJS
9048,sentence : 460,2,O,CD
9049,sentence : 460,dress,O,NN
9050,sentence : 460,sizes,O,NNS
9051,sentence : 460,smaller,O,JJR
9052,sentence : 460,by,O,IN
9053,sentence : 460,New,O,NNP
9054,sentence : 460,year,O,NN
9056,sentence : 461,@elwxnino,O,NN
9057,sentence : 461,@clausw,O,JJ
9058,sentence : 461,@ManDee4,O,VBZ
9059,sentence : 461,The,O,DT
9060,sentence : 461,#comcast,O,NN
9061,sentence : 461,outages,O,NNS
9062,sentence : 461,have,O,VBP
9063,sentence : 461,been,O,VBN
9064,sentence : 461,increasing,O,VBG
9065,sentence : 461,for,O,IN
9066,sentence : 461,the,O,DT
9067,sentence : 461,last,O,JJ
9068,sentence : 461,year,O,NN
9069,sentence : 461,and,O,CC
9070,sentence : 461,yet,O,RB
9071,sentence : 461,the,O,DT
9072,sentence : 461,prices,O,NNS
9073,sentence : 461,haven't,O,VBP
9074,sentence : 461,gone,O,VBN
9075,sentence : 461,down,O,RB
9077,sentence : 462,Happy,O,JJ
9078,sentence : 462,B-Day,O,NNP
9079,sentence : 462,Jimmie,B,NNP
9080,sentence : 462,Johnson,I,NNP
9081,sentence : 462,FLYING,O,NNP
9082,sentence : 462,LIZARD,O,NNP
9083,sentence : 463,total,O,VBP
9084,sentence : 463,9,O,CD
9085,sentence : 463,for,O,IN
9086,sentence : 463,Clark,B,NNP
9087,sentence : 463,Duke,I,NNP
9088,sentence : 463,RT,O,NNP
9089,sentence : 463,@Naathan_B,O,NNP
9091,sentence : 463,Just,O,RB
9092,sentence : 463,watched,O,VBN
9093,sentence : 463,hot,O,JJ
9094,sentence : 463,tub,O,JJ
9095,sentence : 463,time,O,NN
9096,sentence : 463,machine,O,NN
9098,sentence : 463,Funny,O,NNP
9099,sentence : 463,film,O,NN
9101,sentence : 463,Quite,O,NNP
9102,sentence : 463,enjoyable,O,JJ
9104,sentence : 463,Hmm,O,$
9105,sentence : 463,7.5,O,CD
9106,sentence : 463,/10,O,NN
9107,sentence : 464,In,O,IN
9108,sentence : 464,the,O,DT
9109,sentence : 464,day,O,NN
9110,sentence : 464,of,O,IN
9111,sentence : 464,prosperity,O,NN
9112,sentence : 464,be,O,VB
9113,sentence : 464,joyful,O,JJ
9115,sentence : 464,but,O,CC
9116,sentence : 464,in,O,IN
9117,sentence : 464,the,O,DT
9118,sentence : 464,day,O,NN
9119,sentence : 464,of,O,IN
9120,sentence : 464,adversity,O,NN
9121,sentence : 464,consider,O,NN
9123,sentence : 464,Ecclesiastes,B,VBZ
9124,sentence : 464,7:14,I,CD
9125,sentence : 464,#JESUS,O,NN
9126,sentence : 464,#TRUTH,O,NN
9127,sentence : 464,#jesustweeters,O,NNS
9129,sentence : 465,You,O,PRP
9130,sentence : 465,may,O,MD
9131,sentence : 465,have,O,VB
9132,sentence : 465,given,O,VBN
9133,sentence : 465,up,O,RP
9134,sentence : 465,on,O,IN
9135,sentence : 465,me,O,PRP
9137,sentence : 465,but,O,CC
9138,sentence : 465,I'm,O,NNP
9139,sentence : 465,not,O,RB
9140,sentence : 465,given,O,VBN
9141,sentence : 465,up,O,RP
9142,sentence : 465,on,O,IN
9143,sentence : 465,you,O,PRP
9145,sentence : 465,#NAME?,O,JJ
9146,sentence : 465,Boy,O,NNP
9147,sentence : 465,You,O,PRP
9148,sentence : 465,Use,O,VBP
9149,sentence : 465,To,O,TO
9150,sentence : 465,Love,O,VB
9151,sentence : 466,Find,O,NNP
9152,sentence : 466,us,O,PRP
9153,sentence : 466,at,O,IN
9154,sentence : 466,Tipitina,B,NNP
9155,sentence : 466,'s,O,POS
9156,sentence : 466,tonight,O,NN
9157,sentence : 466,and,O,CC
9158,sentence : 466,mention,O,NN
9159,sentence : 466,that,O,IN
9160,sentence : 466,you're,O,NN
9161,sentence : 466,following,O,VBG
9162,sentence : 466,us,O,PRP
9163,sentence : 466,on,O,IN
9164,sentence : 466,Twitter,B,NNP
9165,sentence : 466,and,O,CC
9166,sentence : 466,get,O,VB
9167,sentence : 466,a,O,DT
9168,sentence : 466,FREE,O,NNP
9169,sentence : 466,Fried,O,NNP
9170,sentence : 466,Mac,O,NNP
9171,sentence : 466,N,O,NNP
9173,sentence : 466,Cheese,O,NNP
9174,sentence : 466,ball,O,NN
9175,sentence : 466,with,O,IN
9176,sentence : 466,any,O,DT
9177,sentence : 466,order,O,NN
9179,sentence : 467,'RT,O,''
9180,sentence : 467,@TheGhostOfYou_,O,NN
9182,sentence : 467,Adeus,O,NNP
9183,sentence : 467,noites,O,VBZ
9184,sentence : 467,bem,O,JJ
9185,sentence : 467,dormidas,O,NNS
9186,sentence : 467,RT,O,NNP
9187,sentence : 467,@Vivi_Venom,O,NNP
9189,sentence : 467,Danger,B,NNP
9190,sentence : 467,Days,I,VBZ
9192,sentence : 467,The,I,DT
9193,sentence : 467,TRUE,I,NNP
9194,sentence : 467,Lives,I,VBZ
9195,sentence : 467,Of,I,IN
9196,sentence : 467,The,I,DT
9197,sentence : 467,Fabulous,I,NNP
9198,sentence : 467,Killjoys,I,NNP
9200,sentence : 467,22nd,O,CD
9201,sentence : 467,november',O,RB
9202,sentence : 468,Well,O,NNP
9204,sentence : 468,I,O,PRP
9205,sentence : 468,was,O,VBD
9206,sentence : 468,gonna,O,JJ
9207,sentence : 468,buy,O,VB
9208,sentence : 468,a,O,DT
9209,sentence : 468,Zune,B,NNP
9210,sentence : 468,HD,I,NNP
9212,sentence : 468,but,O,CC
9213,sentence : 468,now,O,RB
9214,sentence : 468,that,O,IN
9215,sentence : 468,the,O,DT
9216,sentence : 468,@Rally4Sanity,O,NN
9217,sentence : 468,exists,O,VBZ
9219,sentence : 468,I,O,PRP
9220,sentence : 468,must,O,MD
9221,sentence : 468,go,O,VB
9222,sentence : 468,to,O,TO
9223,sentence : 468,D.C.,B,NNP
9224,sentence : 468,next,O,JJ
9225,sentence : 468,month,O,NN
9227,sentence : 468,YESSSSSS,O,NNP
9229,sentence : 469,Honored,O,NNP
9230,sentence : 469,Double,O,NNP
9231,sentence : 469,Diaomond,O,NNP
9232,sentence : 469,as,O,RB
9233,sentence : 469,well,O,RB
9235,sentence : 469,Jan,B,NNP
9236,sentence : 469,Bloom,I,NNP
9238,sentence : 469,her,O,PRP$
9239,sentence : 469,two,O,CD
9240,sentence : 469,beautiful,O,JJ
